semana_inicio,fondant_sin_especificacion,nutella,tegral_satin_creme_cake_sabor_no_especificado,chantilly_sin_especificacion,crema_batir_ambiente_1_l,queso_philadelphia,tegral_satin_red_velvet,easy_pastel_tres_leches_sabor_no_especificado,transfer_sin_especificacion,chantilly_dulce,chantilly_asturias,chips_blanco_alpezzi,fondant_nata_coco_blanco,chantilly_dull,capacillos,huevo_sin_especificacion,contenedor_mantecadas_inix_25_pz,confitier_semiamargo_turin,chips_chocolate_semi,tegral_satin_vainilla,transfer_hoja_de_arroz_gruesa,tegral_satin_chocolate,domo_cupcake_12,mantequilla_gloria_presentacion_no_especificada,ferrero_rocher_t16,huevo_san_juan,relleno_zarzamora_puratos,aceite_sin_especificacion,matizador,caja_de_carton_para_cupcake_6_pz,carlos_v_stick,kisses_leche,empaque_32_x_32_x_30,ferrero_sin_especificacion,domo_media_plancha_inix,deiman_plumones_magicos,empaque_30_x_30_x_30,queso_crema_suelto,royal_icing_deiman_50_sin_unidad,pegamento_fondant,base_28_cm,bailey_s,domo_1_4_plancha,colorantes_9_colores,sabrosano,huevo_blanco_tepa_de_linea,mangas,relleno_durazno_puratos,kit_kat_9_pz,oblea_arroz,huevo_calvario,bisagra_12_cupcakes,chocolate_sin_especificacion,caja_cupcake_12,empaque_31_x_31_x_20,oreo_273_6,perlas_sin_especificacion,chips_chocolate_con_l,relleno_fresa_frutifru,base_36_cm_doble,harina_red_velvet_esp,mantequilla_gloria_verde,caja_cupcake_6,botellas_jack_daniels,royal_icing_sin_especificacion,azucar_glass,kisses_leche_choc_bl_807_gr,dlr_malvavisco_chocolate_32_pz,alpezzi_blanco,relleno_queso_creme_p,ac_au800,domo_cupcake_6,caja_cupcake_sin_capacidad,red_velvet,cereza_con_rabo_diana,charola_galletera_alta_grande,mantequilla_gloria_22,domo_cupcake_sin_capacidad,relleno_zarzamora_fruitfil_puratos,chips_rojo_alpezzi,capacillo_floreado_alegria,inix_contenedor_mantecadas,otros
2023-05-22,0.13679665095428026,0.08158354484622737,0.08405577347793124,0.0,0.053564953686916966,0.030078781685730294,0.053564953686916966,0.0,0.0,0.05686125852918878,0.0,0.0618057157925965,0.0,0.0,0.0,0.0,0.0,0.018129676632494974,0.07993539242509147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634538682137324,0.0,0.0123611431585193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040379734317829714,0.0,0.0,0.0,0.0,0.0,0.0,0.041203810528397666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04779642021294129,0.0,0.0,0.0123611431585193,0.0,0.0,0.12606717869268552
2023-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-06-05,0.38967136150234744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6103286384976526
2023-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-26,0.29508488134388056,0.0,0.19909341391876278,0.0,0.0,0.13154386276775398,0.11554528486356769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19016976268776112,0.0,0.0,0.0,0.0,0.0,0.06856279441827394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-10,0.0992211735593504,0.11834814677561072,0.09742801982032599,0.0,0.07889876451707381,0.040644818084553176,0.07770332869105755,0.0,0.10758922434146428,0.08248507199512262,0.0,0.07650789286504127,0.0,0.0,0.0,0.0,0.0,0.0,0.06395581669187043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014345229912195239,0.0,0.0,0.0,0.0,0.024823224927227844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02151784486829286,0.0,0.0,0.014942947825203374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08158849512561042
2023-07-17,0.2402315484804631,0.0,0.07380607814761216,0.0,0.0955137481910275,0.0,0.0,0.0,0.0,0.09985528219971057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1085383502170767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020260492040520984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06512301013024602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07525325615050651,0.0,0.0,0.0,0.05209840810419682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03183791606367583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13748191027496381
2023-07-24,0.11663528287569208,0.0,0.1573873696635845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08993563980776256,0.0,0.0,0.042157331159888706,0.0,0.25198842078637473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07588319608779967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016862932463955482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24914982715494227
2023-07-31,0.0,0.0584070796460177,0.19233038348082596,0.0,0.07787610619469026,0.04365781710914454,0.0,0.0,0.0,0.08141592920353982,0.0,0.0,0.09793510324483776,0.0,0.0,0.0,0.0,0.07787610619469026,0.06312684365781711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03185840707964602,0.0,0.0,0.0,0.03008849557522124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03657817109144543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01415929203539823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05486725663716814,0.0,0.0,0.0,0.0,0.012979351032448377,0.0,0.0,0.0,0.0,0.00943952802359882,0.0,0.0,0.11740412979351032
2023-08-07,0.0,0.0,0.073715400737154,0.0,0.09539640095396401,0.0,0.0,0.0,0.0,0.099732600997326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13008600130086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03613500036135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11274120112741201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09103129291031292,0.0,0.0,0.0,0.0,0.0,0.0,0.063597600635976,0.0,0.0,0.0,0.0,0.023126400231264003,0.0,0.0,0.274438100744381
2023-08-14,0.0,0.0,0.10365853658536585,0.0,0.0,0.07520325203252033,0.13211382113821138,0.0,0.0,0.1402439024390244,0.0,0.0,0.16869918699186992,0.0,0.0,0.0,0.0,0.13414634146341464,0.21747967479674796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028455284552845527
2023-08-21,0.0,0.0,0.0,0.0,0.12667946257197696,0.0,0.0,0.0,0.0,0.1324376199616123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11708253358925144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14587332053742802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09980806142034548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11900191938579655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2591170825335892
2023-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-04,0.06907025610085922,0.06781783760168099,0.0,0.0,0.05492333617658685,0.0,0.0,0.0,0.03744772921130921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14922504004826595,0.0,0.0,0.04244075977281711,0.0,0.02829383984854474,0.0,0.0,0.04451286745584289,0.031206441009424345,0.0,0.0,0.0,0.0,0.05456550231967878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208042940062829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04056837331225165,0.0,0.0,0.0,0.0,0.016643435205026317,0.0,0.0,0.0,0.0,0.0,0.0,0.07905631722387502,0.0,0.0,0.0,0.0,0.05159464913558159,0.0,0.0,0.019764079305968754,0.0,0.0,0.01830777872552895,0.0,0.0,0.0,0.023496369650695903,0.0066573740820105275,0.0,0.0,0.14360371980776832
2023-09-11,0.0,0.0,0.0,0.0,0.0,0.29227557411273486,0.1419624217118998,0.0,0.0,0.2881002087682672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162839248434238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11482254697286012
2023-09-18,0.0,0.0,0.0,0.0,0.19020172910662825,0.0,0.19596541786743515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06340057636887608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017291066282421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1873198847262248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16138328530259366
2023-09-25,0.15645617342130066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13383600377002827,0.0,0.11875589066918002,0.15645617342130066,0.0,0.0,0.0,0.0,0.0,0.0,0.09613572101790764,0.08482563619227144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05937794533459001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941564561734213
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10386965376782077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6109979633401222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285132382892057
2023-10-09,0.0,0.0,0.0,0.0,0.06846473029045644,0.0,0.0,0.0,0.0,0.0,0.0,0.13070539419087138,0.17219917012448133,0.0,0.0,0.0,0.0,0.022821576763485476,0.0,0.10580912863070539,0.1400414937759336,0.06327800829875518,0.08298755186721991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21369294605809128
2023-10-16,0.0,0.0,0.0,0.0,0.03415795466307835,0.0,0.0,0.0,0.0,0.0734913570023807,0.0,0.0,0.08591243142531829,0.0,0.0,0.0,0.0,0.02277196977538557,0.0,0.026394783148742367,0.02328951454300797,0.03157023082496636,0.041403581409791945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18010557913259498,0.0,0.0,0.0,0.16768450470965737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012007038608839664,0.0,0.04036849187454715,0.0,0.0,0.0,0.11489493841217265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14594762446951662
2023-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-30,0.0,0.15851282671829622,0.0,0.0,0.0,0.0,0.04356243949661181,0.0,0.0,0.0,0.12403194578896419,0.0,0.05021781219748306,0.0,0.0,0.0,0.0,0.0,0.0,0.06534365924491772,0.02722652468538238,0.03872216844143272,0.0,0.0,0.06472652468538238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484027105517909,0.0,0.0,0.0,0.0,0.01724346563407551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015125847047434656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448693126815102,0.0,0.10043562439496612,0.0,0.21196151984511133
2023-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.21492537313432836,0.0,0.0,0.0,0.0,0.3761194029850746,0.24776119402985075,0.0,0.0,0.0,0.0,0.0,0.0,0.16119402985074627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.1099236641221374,0.0,0.0,0.1083969465648855,0.0,0.0,0.1267175572519084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09770992366412214,0.0,0.11603053435114503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1450381679389313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2961832061068702
2023-11-20,0.0,0.0,0.0,0.0,0.13692946058091288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13278008298755187,0.1991701244813278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3091286307053942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22199170124481327
2023-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14894497310715762,0.0,0.0,0.2515515101365329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5995035167563095
2023-12-04,0.0,0.15742251984219507,0.0,0.0,0.0,0.08356571940198282,0.033575512259725236,0.0,0.0,0.06621837140112478,0.0,0.029378573227259584,0.0387051044105166,0.0,0.0,0.0,0.0,0.0,0.0,0.05036326838958786,0.06295408548698482,0.029844899786422435,0.00443010231204708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022383674839816826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009326531183257011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09279898527340726,0.0,0.0,0.0443010231204708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2747316290652018
2023-12-11,0.0,0.0,0.0,0.0,0.07205240174672489,0.0,0.0,0.0,0.0,0.0,0.22379912663755458,0.06877729257641921,0.0906113537117904,0.0,0.0,0.0,0.0,0.0,0.0,0.05895196506550218,0.0982532751091703,0.13973799126637554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06222707423580786,0.0,0.0,0.0,0.185589519650655
2023-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24206642066420664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7579335793357933
2023-12-25,0.0,0.0,0.0,0.0,0.0763888888888889,0.09259259259259259,0.08333333333333333,0.0,0.0,0.16435185185185186,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.0763888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2025462962962963,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.1574074074074074
